Source,Target
umbrella-leaf,1935-F
umbrella-leaf,1942-B
umbrella-leaf,1943-E2
umbrella-leaf,1943-C
umbrella-leaf,986-F
umbrella-leaf,1979-A
umbrella-leaf,627-D
umbrella-leaf,1276-D
umbrella-leaf,1965-F
umbrella-leaf,1503-E
umbrella-leaf,521-D
umbrella-leaf,1859-F
umbrella-leaf,19-D
umbrella-leaf,457-F
umbrella-leaf,2079-C
umbrella-leaf,1784-E
umbrella-leaf,1991-D
umbrella-leaf,248-E
umbrella-leaf,1278-F
umbrella-leaf,527-E
umbrella-leaf,338-D
umbrella-leaf,494-D
umbrella-leaf,1916-F
umbrella-leaf,1383-D
umbrella-leaf,1967-E1
umbrella-leaf,736-D
umbrella-leaf,51-F
umbrella-leaf,1909-E
umbrella-leaf,1103-C
umbrella-leaf,1982-A
umbrella-leaf,436-D
umbrella-leaf,755-G
umbrella-leaf,1472-F
umbrella-leaf,1965-C
umbrella-leaf,625-E
umbrella-leaf,1514-E
umbrella-leaf,1994-B
umbrella-leaf,2053-F
umbrella-leaf,2084-E
umbrella-leaf,2062-B
umbrella-leaf,1949-J
umbrella-leaf,1770-H
umbrella-leaf,1240-F
umbrella-leaf,311-D
umbrella-leaf,2057-E1
umbrella-leaf,1361-E
umbrella-leaf,1987-G2
umbrella-leaf,1268-D
umbrella-leaf,1975-B
umbrella-leaf,1017-G
umbrella-leaf,1994-D
umbrella-leaf,843-D
umbrella-leaf,1994-G
umbrella-leaf,1930-F
umbrella-leaf,79-D
umbrella-leaf,1710-E
umbrella-leaf,2023-A
umbrella-leaf,559-E
umbrella-leaf,2062-D
umbrella-leaf,1446-D1
umbrella-leaf,1375-G
umbrella-leaf,1656-H
umbrella-leaf,1137-F
umbrella-leaf,1168-E
umbrella-leaf,1943-E1
umbrella-leaf,2068-E
umbrella-leaf,521-E
umbrella-leaf,1421-E
umbrella-leaf,1425-I
umbrella-leaf,516-D
umbrella-leaf,1773-G
umbrella-leaf,1698-F
umbrella-leaf,1991-E
umbrella-leaf,1511-G
umbrella-leaf,2053-A
umbrella-leaf,1936-A
umbrella-leaf,1975-D
umbrella-leaf,1372-E
umbrella-leaf,1383-E
umbrella-leaf,566-C
umbrella-leaf,1900-F
umbrella-leaf,1510-I
umbrella-leaf,1942-E
umbrella-leaf,960-G
umbrella-leaf,77-E
umbrella-leaf,1728-F
umbrella-leaf,722-F
umbrella-leaf,1329-D
umbrella-leaf,671-D
umbrella-leaf,1966-A
umbrella-leaf,1987-C
umbrella-leaf,1109-F
umbrella-leaf,1391-E
umbrella-leaf,1870-C
umbrella-leaf,1252-D
umbrella-leaf,935-F
umbrella-leaf,1969-F
umbrella-leaf,1562-F
umbrella-leaf,1470-E
umbrella-leaf,1784-D
umbrella-leaf,1146-G
umbrella-leaf,464-E
umbrella-leaf,778-D
umbrella-leaf,2084-B
umbrella-leaf,1364-E
umbrella-leaf,213-E
umbrella-leaf,633-G
umbrella-leaf,914-H
umbrella-leaf,1951-B
umbrella-leaf,1909-D
umbrella-leaf,549-B
umbrella-leaf,896-C
umbrella-leaf,1603-F
umbrella-leaf,1408-H
umbrella-leaf,480-D
umbrella-leaf,1303-F
umbrella-leaf,1909-A
umbrella-leaf,1012-D
umbrella-leaf,1994-E
umbrella-leaf,843-E
umbrella-leaf,2084-D
umbrella-leaf,2066-C
umbrella-leaf,1408-G
umbrella-leaf,1967-D
umbrella-leaf,838-D
umbrella-leaf,538-H
umbrella-leaf,1437-G
umbrella-leaf,1943-D1
umbrella-leaf,1987-F2
umbrella-leaf,2066-B
umbrella-leaf,2018-A
umbrella-leaf,1951-D
umbrella-leaf,1982-F
umbrella-leaf,1987-F1
umbrella-leaf,1148-G
umbrella-leaf,1856-E2
umbrella-leaf,1427-G
umbrella-leaf,516-E
umbrella-leaf,505-E
umbrella-leaf,1979-C
umbrella-leaf,1379-F1
umbrella-leaf,1592-F2
umbrella-leaf,1451-F
umbrella-leaf,1975-E
umbrella-leaf,1110-G
umbrella-leaf,1592-F1
umbrella-leaf,819-D
umbrella-leaf,1545-C
umbrella-leaf,2068-H
umbrella-leaf,1633-F
umbrella-leaf,2018-F2
umbrella-leaf,1844-G
umbrella-leaf,1943-B
umbrella-leaf,1712-F
umbrella-leaf,1392-H
umbrella-leaf,1179-D
umbrella-leaf,1119-H
umbrella-leaf,2068-D
umbrella-leaf,2057-D
umbrella-leaf,1806-D
umbrella-leaf,666-D
umbrella-leaf,1972-A
umbrella-leaf,2057-G
umbrella-leaf,1982-C
umbrella-leaf,1575-C
umbrella-leaf,778-E
umbrella-leaf,1487-G
umbrella-leaf,1991-G
umbrella-leaf,1392-G
umbrella-leaf,2079-B
taeyeon_ss,2043-G
taeyeon_ss,1041-D
taeyeon_ss,2023-E
taeyeon_ss,2039-F1
taeyeon_ss,2084-C
taeyeon_ss,2095-E
taeyeon_ss,2023-A
taeyeon_ss,2062-F
taeyeon_ss,1439-D
taeyeon_ss,959-C
taeyeon_ss,2062-G
taeyeon_ss,2053-E
taeyeon_ss,959-B
taeyeon_ss,2089-C1
taeyeon_ss,2062-E1
taeyeon_ss,2039-D
taeyeon_ss,2053-A
taeyeon_ss,2048-B
taeyeon_ss,2023-C
taeyeon_ss,2053-I1
taeyeon_ss,2084-G1
taeyeon_ss,2095-C
taeyeon_ss,2095-I
taeyeon_ss,2053-C
taeyeon_ss,2095-B
taeyeon_ss,2048-H
taeyeon_ss,1041-A
taeyeon_ss,2089-B2
taeyeon_ss,2018-F3
taeyeon_ss,2035-F
taeyeon_ss,1254-B1
taeyeon_ss,1016-D
taeyeon_ss,1016-F
taeyeon_ss,2084-B
taeyeon_ss,1016-G
taeyeon_ss,1254-A
taeyeon_ss,2048-D
taeyeon_ss,2048-F
taeyeon_ss,2048-G
taeyeon_ss,2062-A
taeyeon_ss,2039-E
taeyeon_ss,1322-A
taeyeon_ss,2066-A
taeyeon_ss,1016-A
taeyeon_ss,1041-C
taeyeon_ss,2039-A
taeyeon_ss,2035-G2
taeyeon_ss,2023-B
taeyeon_ss,1254-C
taeyeon_ss,1041-E
taeyeon_ss,2062-C
taeyeon_ss,2084-D
taeyeon_ss,2066-C
taeyeon_ss,1016-C
taeyeon_ss,2084-F
taeyeon_ss,2039-C1
taeyeon_ss,1254-E
taeyeon_ss,2029-G
taeyeon_ss,959-D
taeyeon_ss,959-F
taeyeon_ss,2039-C2
taeyeon_ss,1439-E
taeyeon_ss,2035-E
taeyeon_ss,2066-B
taeyeon_ss,2053-B
taeyeon_ss,2048-E
taeyeon_ss,2066-D1
taeyeon_ss,959-A
taeyeon_ss,2039-B
taeyeon_ss,2035-A
taeyeon_ss,916-C
taeyeon_ss,2035-G1
taeyeon_ss,2048-A
taeyeon_ss,2089-B1
taeyeon_ss,2048-I1
taeyeon_ss,1041-B
taeyeon_ss,2095-D
taeyeon_ss,2089-A
taeyeon_ss,2095-G
taeyeon_ss,2035-C
taeyeon_ss,2053-D
taeyeon_ss,2053-F
taeyeon_ss,2029-F
taeyeon_ss,2084-E
taeyeon_ss,2057-F
taeyeon_ss,959-E
taeyeon_ss,2057-G
taeyeon_ss,2095-A
taeyeon_ss,2066-D2
taeyeon_ss,2048-C
taeyeon_ss,2035-B
taeyeon_ss,1322-B
taeyeon_ss,1016-B
taeyeon_ss,2081-F
taeyeon_ss,2084-A
taeyeon_ss,1254-B2
hitonanode,1942-D
hitonanode,2043-F
hitonanode,2063-E
hitonanode,1942-G
hitonanode,1874-A
hitonanode,1895-C
hitonanode,1948-E
hitonanode,1935-B
hitonanode,1924-B
hitonanode,1849-F
hitonanode,2049-D
hitonanode,1994-F
hitonanode,1942-A
hitonanode,1868-C
hitonanode,1992-B
hitonanode,2062-F
hitonanode,1842-E
hitonanode,1905-D
hitonanode,1989-E
hitonanode,1965-B
hitonanode,1954-B
hitonanode,2061-C
hitonanode,1848-B
hitonanode,1973-D
hitonanode,1898-F
hitonanode,1951-E
hitonanode,1916-B
hitonanode,2061-B
hitonanode,1935-D
hitonanode,1924-D
hitonanode,2059-A
hitonanode,1902-E
hitonanode,1891-E
hitonanode,1992-D
hitonanode,1992-G
hitonanode,1917-F
hitonanode,1856-E1
hitonanode,2053-C
hitonanode,1965-D
hitonanode,1954-D
hitonanode,1936-C
hitonanode,1996-F
hitonanode,2035-F
hitonanode,1839-D
hitonanode,2077-E
hitonanode,1994-A
hitonanode,1815-E
hitonanode,1898-C
hitonanode,1916-H2
hitonanode,1896-D
hitonanode,1841-F
hitonanode,2062-A
hitonanode,2014-H
hitonanode,1956-A
hitonanode,1934-A
hitonanode,1977-C
hitonanode,1839-A
hitonanode,1889-B
hitonanode,1967-B2
hitonanode,1858-D
hitonanode,2014-D
hitonanode,1975-G
hitonanode,1918-A
hitonanode,1896-A
hitonanode,2014-G
hitonanode,2063-B
hitonanode,1917-C
hitonanode,1957-B
hitonanode,1913-E
hitonanode,1975-A
hitonanode,1996-C
hitonanode,1858-A
hitonanode,1901-C
hitonanode,1930-B
hitonanode,1919-B
hitonanode,1989-F
hitonanode,1476-F
hitonanode,1852-C
hitonanode,1998-B
hitonanode,1987-B
hitonanode,1905-E
hitonanode,1870-B
hitonanode,2066-D1
hitonanode,2055-B
hitonanode,1909-C
hitonanode,1973-E
hitonanode,2035-A
hitonanode,2063-D
hitonanode,2056-C
hitonanode,1957-D
hitonanode,1935-E
hitonanode,1924-E
hitonanode,1900-B
hitonanode,2056-B
hitonanode,1919-D
hitonanode,1992-E
hitonanode,1842-D
hitonanode,1943-D2
hitonanode,1948-A
hitonanode,1998-D
hitonanode,1987-D
hitonanode,1969-C
hitonanode,1835-C
hitonanode,1842-G
hitonanode,1965-E
hitonanode,1954-E
hitonanode,2055-D
hitonanode,2048-C
hitonanode,1848-E
hitonanode,1835-B
hitonanode,2084-A
hitonanode,1916-E
hitonanode,2061-E
hitonanode,1951-G
hitonanode,1967-A
hitonanode,1989-A
hitonanode,1893-C
hitonanode,1942-F
hitonanode,1922-B
hitonanode,1891-D
hitonanode,1909-F2
hitonanode,1951-A
hitonanode,1844-C
hitonanode,1990-B
hitonanode,1909-F1
hitonanode,1863-A
hitonanode,1902-A
hitonanode,1891-A
hitonanode,1815-D
hitonanode,2053-E
hitonanode,1874-C
hitonanode,1934-D2
hitonanode,1922-D
hitonanode,375-D
hitonanode,2077-A
hitonanode,1815-A
hitonanode,1856-D
hitonanode,1990-D
hitonanode,2084-G1
hitonanode,1556-H
hitonanode,1957-E
hitonanode,1913-D
hitonanode,1930-E
hitonanode,1919-E
hitonanode,1895-B
hitonanode,1844-F2
hitonanode,1913-A
hitonanode,1987-E
hitonanode,2059-E2
hitonanode,2059-C
hitonanode,1870-E
hitonanode,1942-C1
hitonanode,1844-F1
hitonanode,1943-A
hitonanode,2055-E
hitonanode,1942-C2
hitonanode,1918-F
hitonanode,1896-F
hitonanode,2059-B
hitonanode,1887-C
hitonanode,1905-A
hitonanode,1975-F
hitonanode,2014-F
hitonanode,1887-B
hitonanode,1900-E
hitonanode,2056-E
hitonanode,1849-C
hitonanode,1973-A
hitonanode,1994-C
hitonanode,2062-C
hitonanode,1849-B
hitonanode,1956-E2
hitonanode,1935-A
hitonanode,1924-A
hitonanode,1956-C
hitonanode,1934-C
hitonanode,1839-C
hitonanode,1848-D
hitonanode,1992-A
hitonanode,1930-D1
hitonanode,1918-C
hitonanode,2053-B
hitonanode,1896-C
hitonanode,1936-B
hitonanode,1916-D
hitonanode,2061-D
hitonanode,2048-E
hitonanode,1965-A
hitonanode,1954-A
hitonanode,1975-C
hitonanode,1848-A
hitonanode,1858-C
hitonanode,1922-E
hitonanode,1898-B
hitonanode,1916-A
hitonanode,1948-F
hitonanode,1977-B
hitonanode,1917-B
hitonanode,2014-A
hitonanode,1842-F
hitonanode,2053-D
hitonanode,2035-C
hitonanode,1996-B
hitonanode,2066-D2
hitonanode,1901-B
hitonanode,2055-F
hitonanode,2035-B
hitonanode,1841-C
hitonanode,1967-B1
hitonanode,1898-D
hitonanode,1951-F
hitonanode,1852-B
hitonanode,1841-B
hitonanode,1977-D
hitonanode,1948-C
hitonanode,2059-E1
hitonanode,1902-F
hitonanode,1891-F
hitonanode,1909-B
hitonanode,1889-A
hitonanode,1917-D
hitonanode,2063-A
hitonanode,2084-C
hitonanode,1895-E
hitonanode,1957-A
hitonanode,1996-D
hitonanode,1989-C
hitonanode,1967-C
hitonanode,1870-D
hitonanode,1815-F
hitonanode,2046-C
hitonanode,1930-A
hitonanode,1919-A
hitonanode,1951-C
hitonanode,1969-B
hitonanode,2062-E1
hitonanode,1956-E1
hitonanode,1842-A
hitonanode,1863-C
hitonanode,1998-A
hitonanode,1987-A
hitonanode,1870-A
hitonanode,1902-C
hitonanode,2048-B
hitonanode,1891-C
hitonanode,2053-I1
hitonanode,1900-D
hitonanode,2056-D
hitonanode,2055-A
hitonanode,1887-E
hitonanode,1863-B
hitonanode,2043-E
hitonanode,2063-F2
hitonanode,1913-F
hitonanode,1893-B
hitonanode,1849-E
hitonanode,1838-E
hitonanode,1900-A
hitonanode,2057-E2
hitonanode,2057-C
hitonanode,1844-B
hitonanode,1835-D
hitonanode,1969-D
hitonanode,1905-F
hitonanode,2057-B
hitonanode,2048-D
hitonanode,1951-I
hitonanode,2048-G
hitonanode,1973-F
hitonanode,1835-A
hitonanode,2046-F2
hitonanode,2066-A
hitonanode,1898-E
hitonanode,1868-B2
hitonanode,1893-D
hitonanode,1987-G1
hitonanode,1913-C
hitonanode,2046-F1
hitonanode,1977-E
hitonanode,1942-B
hitonanode,1943-E2
hitonanode,1922-A
hitonanode,1943-C
hitonanode,1992-F
hitonanode,1917-E
hitonanode,1990-A
hitonanode,1905-C
hitonanode,1954-F
hitonanode,1996-E
hitonanode,1848-F
hitonanode,1901-E
hitonanode,2035-E
hitonanode,1973-C
hitonanode,1916-F
hitonanode,1841-E
hitonanode,1935-C
hitonanode,1924-C
hitonanode,2046-E1
hitonanode,1909-E
hitonanode,1992-C
hitonanode,940-F
hitonanode,1895-D
hitonanode,1895-G
hitonanode,1965-C
hitonanode,1954-C
hitonanode,1848-C
hitonanode,1994-B
hitonanode,1930-D2
hitonanode,1916-H1
hitonanode,2061-H1
hitonanode,2053-F
hitonanode,1868-D
hitonanode,2084-E
hitonanode,1895-A
hitonanode,1916-C
hitonanode,2062-B
hitonanode,1969-E
hitonanode,1956-B
hitonanode,1934-B
hitonanode,2059-D
hitonanode,1839-B
hitonanode,1830-D
hitonanode,1868-A
hitonanode,2057-E1
hitonanode,1918-B
hitonanode,1896-B
hitonanode,1887-D
hitonanode,2043-D
hitonanode,2014-C
hitonanode,1975-B
hitonanode,2061-A
hitonanode,1858-B
hitonanode,2014-B
hitonanode,1849-D
hitonanode,1838-D
hitonanode,1994-D
hitonanode,1994-G
hitonanode,1930-F
hitonanode,2062-D
hitonanode,1844-E
hitonanode,1956-D
hitonanode,1849-A
hitonanode,1943-E1
hitonanode,1918-D
hitonanode,2053-A
hitonanode,2063-C
hitonanode,1936-A
hitonanode,1975-D
hitonanode,1957-C
hitonanode,1942-E
hitonanode,2061-F1
hitonanode,1898-A
hitonanode,1930-C
hitonanode,1919-C
hitonanode,1948-B
hitonanode,1998-E2
hitonanode,2049-E
hitonanode,1842-C
hitonanode,1977-A
hitonanode,1998-C
hitonanode,1987-C
hitonanode,1870-C
hitonanode,1901-D
hitonanode,2035-D
hitonanode,1996-G
hitonanode,1969-F
hitonanode,2055-C
hitonanode,1889-C1
hitonanode,1842-B
hitonanode,1917-A
hitonanode,2084-B
hitonanode,1989-B
hitonanode,2048-F
hitonanode,1852-D
hitonanode,1841-D
hitonanode,1996-A
hitonanode,1901-A
hitonanode,1900-C
hitonanode,1922-F
hitonanode,1951-B
hitonanode,1909-D
hitonanode,1948-D
hitonanode,1909-G
hitonanode,1852-A
hitonanode,1841-A
hitonanode,1948-G
hitonanode,1902-B
hitonanode,1891-B
hitonanode,1909-A
hitonanode,2063-F1
hitonanode,1994-E
hitonanode,2056-A
hitonanode,2077-C
hitonanode,2066-C
hitonanode,2084-D
hitonanode,1919-F2
hitonanode,1815-C
hitonanode,1989-D
hitonanode,1951-H
hitonanode,1943-D1
hitonanode,1476-G
hitonanode,1987-F2
hitonanode,1919-F1
hitonanode,2077-B
hitonanode,2066-B
hitonanode,1934-E
hitonanode,2046-D
hitonanode,1815-B
hitonanode,1839-E
hitonanode,1951-D
hitonanode,1922-C
hitonanode,1987-F1
hitonanode,1856-E2
hitonanode,1918-E
hitonanode,1896-E
hitonanode,1863-D
hitonanode,1969-A
hitonanode,1990-C
hitonanode,1902-D
hitonanode,1863-G
hitonanode,1975-E
hitonanode,2048-A
hitonanode,2014-E
hitonanode,2056-F2
hitonanode,1895-F
hitonanode,1913-B
hitonanode,1844-D
hitonanode,2056-F1
hitonanode,1893-A
hitonanode,1943-B
hitonanode,2057-D
hitonanode,2057-G
hitonanode,1844-A
hitonanode,1868-B1
hitonanode,1905-B
hitonanode,1874-D
hitonanode,1998-E1
hitonanode,1934-D1
hitonanode,2057-A
hitonanode,1973-B
allvik66,1942-D
allvik66,1981-D
allvik66,1991-A
allvik66,1942-G
allvik66,2041-B
allvik66,1948-E
allvik66,2031-C
allvik66,1994-F
allvik66,1942-A
allvik66,2003-B
allvik66,1886-B
allvik66,2062-F
allvik66,2031-B
allvik66,1993-C
allvik66,1989-E
allvik66,1978-E
allvik66,2061-C
allvik66,2041-H
allvik66,1993-B
allvik66,2089-C1
allvik66,1973-D
allvik66,1951-E
allvik66,2061-B
allvik66,2085-E
allvik66,2041-D
allvik66,2045-J
allvik66,2041-G
allvik66,1984-B
allvik66,1902-E
allvik66,1995-B2
allvik66,1992-G
allvik66,1946-B
allvik66,2001-E1
allvik66,1990-E1
allvik66,2053-C
allvik66,1965-D
allvik66,1954-D
allvik66,1976-B
allvik66,1879-F
allvik66,2066-E
allvik66,1994-A
allvik66,2004-C
allvik66,1983-A
allvik66,2092-F
allvik66,2061-I
allvik66,2062-A
allvik66,1997-F
allvik66,1934-A
allvik66,1956-A
allvik66,1984-D
allvik66,2006-B
allvik66,1993-F1
allvik66,1967-B2
allvik66,1975-G
allvik66,2013-A
allvik66,2034-C
allvik66,1697-F
allvik66,1918-A
allvik66,1957-B
allvik66,1976-D
allvik66,1975-A
allvik66,1879-C
allvik66,2084-F
allvik66,1989-F
allvik66,1987-B
allvik66,2006-D
allvik66,1995-D
allvik66,2066-D1
allvik66,2041-M
allvik66,1973-E
allvik66,2045-C
allvik66,1957-D
allvik66,1930-H
allvik66,2041-E
allvik66,2092-A
allvik66,2045-B
allvik66,1997-A
allvik66,2018-C
allvik66,2034-F2
allvik66,986-E
allvik66,2086-C
allvik66,2075-C
allvik66,1886-E
allvik66,2031-E
allvik66,1948-A
allvik66,1987-D
allvik66,1969-C
allvik66,2034-F1
allvik66,1954-E
allvik66,2086-B
allvik66,2075-B
allvik66,2005-A
allvik66,1993-E
allvik66,1991-F
allvik66,2085-D
allvik66,2084-A
allvik66,2061-E
allvik66,1383-F
allvik66,1989-A
allvik66,1978-A
allvik66,1988-C
allvik66,1967-A
allvik66,1942-F
allvik66,2045-I
allvik66,1984-E
allvik66,1981-F
allvik66,1951-A
allvik66,2085-A
allvik66,2001-B
allvik66,1990-B
allvik66,1979-B
allvik66,1946-E
allvik66,2003-D2
allvik66,1902-A
allvik66,2041-L
allvik66,2053-E
allvik66,1991-C
allvik66,2018-F1
allvik66,1934-D2
allvik66,1982-B
allvik66,2041-F
allvik66,2001-D
allvik66,2084-G1
allvik66,1990-D
allvik66,1979-D
allvik66,1957-E
allvik66,1983-F
allvik66,1981-A
allvik66,2018-F3
allvik66,512-D
allvik66,1956-F
allvik66,1987-E
allvik66,1942-C1
allvik66,1982-D
allvik66,1942-C2
allvik66,1918-F
allvik66,1975-F
allvik66,2045-E
allvik66,1973-A
allvik66,1994-C
allvik66,1983-C
allvik66,2071-F
allvik66,1886-D
allvik66,2062-E2
allvik66,2031-D
allvik66,2041-A
allvik66,2062-C
allvik66,1976-F
allvik66,1956-E2
allvik66,1934-C
allvik66,1956-C
allvik66,2086-E
allvik66,2075-E
allvik66,2003-A
allvik66,1993-D
allvik66,2013-C
allvik66,1886-A
allvik66,1918-C
allvik66,2053-B
allvik66,2061-D
allvik66,2061-G
allvik66,1975-C
allvik66,2004-B
allvik66,1948-F
allvik66,1979-E
allvik66,1946-D
allvik66,1984-A
allvik66,2034-B
allvik66,2053-D
allvik66,2005-B1
allvik66,1946-A
allvik66,1978-F
allvik66,2066-D2
allvik66,2092-C
allvik66,1879-B
allvik66,1976-A
allvik66,1997-C
allvik66,2004-D
allvik66,1967-B1
allvik66,2004-G
allvik66,1951-F
allvik66,1982-E
allvik66,2013-F2
allvik66,2092-B
allvik66,1948-C
allvik66,2013-F1
allvik66,1902-F
allvik66,2005-E2
allvik66,2006-A
allvik66,1995-A
allvik66,2034-D
allvik66,2005-C
allvik66,2084-C
allvik66,1957-A
allvik66,1989-C
allvik66,1978-C
allvik66,1967-C
allvik66,2018-B
allvik66,1951-C
allvik66,1969-B
allvik66,2062-E1
allvik66,2045-H
allvik66,1956-E1
allvik66,1987-A
allvik66,2041-J
allvik66,1902-C
allvik66,2053-I1
allvik66,1990-F
allvik66,1979-F
allvik66,2045-G
allvik66,1988-B
allvik66,1913-F
allvik66,2018-D
allvik66,2086-D
allvik66,2075-D
allvik66,2089-B2
allvik66,1969-D
allvik66,1973-F
allvik66,2004-E
allvik66,1991-B
allvik66,2066-A
allvik66,2085-F2
allvik66,1988-D
allvik66,1981-C
allvik66,1987-G1
allvik66,1942-B
allvik66,2085-F1
allvik66,1943-E2
allvik66,2003-F
allvik66,2034-E
allvik66,2031-F
allvik66,2001-A
allvik66,1990-A
allvik66,1979-A
allvik66,2005-E1
allvik66,1879-E
allvik66,1991-D
allvik66,1973-C
allvik66,2092-E
allvik66,2041-C
allvik66,1997-E
allvik66,2045-M
allvik66,1984-F
allvik66,2003-E2
allvik66,1982-A
allvik66,2003-C
allvik66,1886-C
allvik66,1946-F
allvik66,1895-G
allvik66,2089-A
allvik66,1994-B
allvik66,1983-B
allvik66,2053-F
allvik66,2084-E
allvik66,2062-B
allvik66,1969-E
allvik66,1934-B
allvik66,1956-B
allvik66,2031-A
allvik66,2004-F
allvik66,2013-B
allvik66,1918-B
allvik66,2041-I
allvik66,1993-A
allvik66,1995-B1
allvik66,1946-C
allvik66,1988-E
allvik66,1975-B
allvik66,2061-A
allvik66,1976-C
allvik66,1994-D
allvik66,1983-D
allvik66,1994-G
allvik66,1983-G
allvik66,2062-D
allvik66,1956-D
allvik66,1995-E2
allvik66,1984-C1
allvik66,1943-E1
allvik66,2013-D
allvik66,2006-C
allvik66,1995-C
allvik66,2005-B2
allvik66,1993-F2
allvik66,1918-D
allvik66,1984-C2
allvik66,1991-E
allvik66,1949-K
allvik66,2053-A
allvik66,2061-F2
allvik66,1975-D
allvik66,1957-C
allvik66,1997-B
allvik66,1942-E
allvik66,2061-F1
allvik66,2004-A
allvik66,1981-E
allvik66,1948-B
allvik66,1998-E2
allvik66,1987-C
allvik66,2075-F
allvik66,1879-D
allvik66,2003-E1
allvik66,2034-A
allvik66,1969-F
allvik66,2084-B
allvik66,1989-B
allvik66,1978-B
allvik66,2092-D
allvik66,2085-C
allvik66,1997-D
allvik66,1879-A
allvik66,1951-B
allvik66,2085-B
allvik66,1909-G
allvik66,1948-D
allvik66,1948-G
allvik66,1902-B
allvik66,1957-F2
allvik66,2005-D
allvik66,1994-E
allvik66,1983-E
allvik66,1957-F1
allvik66,2045-A
allvik66,2084-D
allvik66,2066-C
allvik66,1989-D
allvik66,1978-D
allvik66,1967-D
allvik66,1025-F
allvik66,1987-F2
allvik66,2066-B
allvik66,2018-A
allvik66,1951-D
allvik66,1982-F
allvik66,2013-E
allvik66,1987-F1
allvik66,2086-A
allvik66,2075-A
allvik66,1918-E
allvik66,2001-E2
allvik66,1990-E2
allvik66,1969-A
allvik66,2001-C
allvik66,1990-C
allvik66,1979-C
allvik66,1902-D
allvik66,1975-E
allvik66,1995-E1
allvik66,2089-B1
allvik66,1981-B
allvik66,2071-E
allvik66,1988-A
allvik66,1976-E
allvik66,2018-F2
allvik66,1844-G
allvik66,1712-F
allvik66,2003-D1
allvik66,1982-C
allvik66,1998-E1
allvik66,1991-G
allvik66,2006-E
allvik66,1934-D1
allvik66,1973-B
Golovanov399,1942-D
Golovanov399,2087-D
Golovanov399,2069-C
Golovanov399,2063-E
Golovanov399,1942-G
Golovanov399,1991-A
Golovanov399,214-B
Golovanov399,2087-G
Golovanov399,2039-F1
Golovanov399,1948-E
Golovanov399,1935-B
Golovanov399,1924-B
Golovanov399,2069-B
Golovanov399,53-E
Golovanov399,1994-F
Golovanov399,2011-H
Golovanov399,1942-A
Golovanov399,2087-A
Golovanov399,2003-B
Golovanov399,1992-B
Golovanov399,1606-C
Golovanov399,1910-E
Golovanov399,2051-F
Golovanov399,2011-D
Golovanov399,1999-G1
Golovanov399,2011-G
Golovanov399,1958-J
Golovanov399,1965-B
Golovanov399,1954-B
Golovanov399,2072-C
Golovanov399,2061-C
Golovanov399,51-C
Golovanov399,1951-E
Golovanov399,1929-E
Golovanov399,1927-B
Golovanov399,2061-B
Golovanov399,2072-B
Golovanov399,2002-A
Golovanov399,2023-C
Golovanov399,1935-D
Golovanov399,1924-D
Golovanov399,1955-F
Golovanov399,51-B
Golovanov399,2008-E
Golovanov399,1984-B
Golovanov399,1915-G
Golovanov399,1992-D
Golovanov399,1992-G
Golovanov399,1928-F
Golovanov399,1946-B
Golovanov399,2053-C
Golovanov399,1926-A
Golovanov399,1915-A
Golovanov399,1965-D
Golovanov399,1954-D
Golovanov399,1936-C
Golovanov399,1996-F
Golovanov399,2035-F
Golovanov399,1932-E
Golovanov399,1921-E
Golovanov399,2077-E
Golovanov399,1945-G
Golovanov399,1994-A
Golovanov399,1927-D
Golovanov399,1916-H2
Golovanov399,1958-F
Golovanov399,1975-H
Golovanov399,2051-A
Golovanov399,2014-H
Golovanov399,1914-E1
Golovanov399,2039-E
Golovanov399,1945-A
Golovanov399,1934-A
Golovanov399,1984-D
Golovanov399,1955-C
Golovanov399,1967-B2
Golovanov399,2014-D
Golovanov399,1975-G
Golovanov399,2034-C
Golovanov399,1918-A
Golovanov399,2014-G
Golovanov399,2063-B
Golovanov399,1928-C
Golovanov399,1968-B
Golovanov399,2044-H
Golovanov399,1913-E
Golovanov399,1975-A
Golovanov399,1996-C
Golovanov399,2068-J
Golovanov399,1919-B
Golovanov399,2084-F
Golovanov399,2044-D
Golovanov399,1793-D
Golovanov399,1937-A
Golovanov399,1958-C
Golovanov399,1999-G2
Golovanov399,2068-A
Golovanov399,1995-D
Golovanov399,2066-D1
Golovanov399,1931-F
Golovanov399,2035-A
Golovanov399,2063-D
Golovanov399,2056-C
Golovanov399,1968-D
Golovanov399,1812-G
Golovanov399,1203-A
Golovanov399,53-D
Golovanov399,1935-E
Golovanov399,1924-E
Golovanov399,2069-E
Golovanov399,2056-B
Golovanov399,2018-C
Golovanov399,1919-D
Golovanov399,1950-F
Golovanov399,2095-F
Golovanov399,1992-E
Golovanov399,2034-F2
Golovanov399,1910-G
Golovanov399,1943-D2
Golovanov399,1948-A
Golovanov399,1969-C
Golovanov399,2029-F
Golovanov399,2034-F1
Golovanov399,1923-F
Golovanov399,2068-F
Golovanov399,2057-F
Golovanov399,1965-E
Golovanov399,1954-E
Golovanov399,2048-C
Golovanov399,1958-I
Golovanov399,1931-C
Golovanov399,1991-F
Golovanov399,2084-A
Golovanov399,1927-E
Golovanov399,2072-E
Golovanov399,2061-E
Golovanov399,1967-A
Golovanov399,1951-G
Golovanov399,1999-C
Golovanov399,1988-C
Golovanov399,1942-F
