Id,Label,Type,Tags,Rating,Title
1374-D,1374-D,Problem,"math,sortings,two pointers",1400,Zero Remainder Array
1374-C,1374-C,Problem,"greedy,strings",1000,Move Brackets
1374-B,1374-B,Problem,math,900,"Multiply by 2, divide by 6"
1374-A,1374-A,Problem,math,800,Required Remainder
1373-G,1373-G,Problem,"data structures,divide and conquer,greedy",2600,Pawns
1373-F,1373-F,Problem,"binary search,constructive algorithms,data structures,greedy",2400,Network Coverage
1373-E,1373-E,Problem,"brute force,constructive algorithms,dp,greedy",2200,Sum of Digits
1373-D,1373-D,Problem,"divide and conquer,dp,greedy,implementation",1600,Maximum Sum on Even Positions
1373-C,1373-C,Problem,math,1300,Pluses and Minuses
1373-B,1373-B,Problem,games,900,01 Game
1373-A,1373-A,Problem,"greedy,implementation,math",1000,Donut Shops
1372-F,1372-F,Problem,"binary search,divide and conquer,interactive",2700,Omkar and Modes
1372-E,1372-E,Problem,"dp,greedy,two pointers",2900,Omkar and Last Floor
1372-D,1372-D,Problem,"brute force,dp,games,greedy",2100,Omkar and Circle
1372-C,1372-C,Problem,"constructive algorithms,math",1500,Omkar and Baseball
1372-B,1372-B,Problem,"greedy,math,number theory",1300,Omkar and Last Class of Math
1372-A,1372-A,Problem,"constructive algorithms,implementation",800,Omkar and Completion
1371-F,1371-F,Problem,"data structures,divide and conquer,implementation",2800,Raging Thunder
1371-E2,1371-E2,Problem,"binary search,combinatorics,dp,math,number theory,sortings",2300,Asterism (Hard Version)
1371-E1,1371-E1,Problem,"binary search,brute force,combinatorics,math,number theory,sortings",1900,Asterism (Easy Version)
1371-D,1371-D,Problem,"constructive algorithms,greedy,implementation",1600,Grid-00100
1371-C,1371-C,Problem,"greedy,implementation,math",1300,A Cookie for You
1371-B,1371-B,Problem,math,1200,Magical Calendar
1371-A,1371-A,Problem,math,800,Magical Sticks
1370-F2,1370-F2,Problem,"binary search,dfs and similar,graphs,interactive,shortest paths,trees",2700,The Hidden Pair (Hard Version)
1370-F1,1370-F1,Problem,"binary search,dfs and similar,graphs,interactive,shortest paths,trees",2400,The Hidden Pair (Easy Version)
1370-E,1370-E,Problem,"binary search,constructive algorithms,data structures,greedy",2100,Binary Subsequence Rotation
1370-D,1370-D,Problem,"binary search,dp,dsu,greedy,implementation",2000,Odd-Even Subsequence
1370-C,1370-C,Problem,"games,math,number theory",1400,Number Game
1370-B,1370-B,Problem,"constructive algorithms,math,number theory",1100,GCD Compression
1370-A,1370-A,Problem,"greedy,implementation,math,number theory",800,Maximum GCD
1369-F,1369-F,Problem,"dfs and similar,dp,games",2700,BareLee
1369-E,1369-E,Problem,"data structures,dfs and similar,greedy,implementation,sortings",2400,DeadLee
1369-D,1369-D,Problem,"dp,graphs,greedy,math,trees",1900,TediousLee
1369-C,1369-C,Problem,"greedy,math,sortings,two pointers",1400,RationalLee
1369-B,1369-B,Problem,"greedy,implementation,strings",1200,AccurateLee
1369-A,1369-A,Problem,"geometry,math",800,FashionabLee
1368-H2,1368-H2,Problem,,3500,Breadboard Capacity (hard version)
1368-H1,1368-H1,Problem,"dp,flows,greedy",3300,Breadboard Capacity (easy version)
1368-G,1368-G,Problem,"data structures,geometry,graphs,trees",3200,Shifting Dominoes
1368-F,1368-F,Problem,"games,implementation,interactive,math",2600,Lamps on a Circle
1368-E,1368-E,Problem,"constructive algorithms,graphs,greedy",2500,Ski Accidents
1368-D,1368-D,Problem,"bitmasks,greedy,math",1700,"AND, OR and square sum"
1368-C,1368-C,Problem,constructive algorithms,1500,Even Picture
1368-B,1368-B,Problem,"brute force,constructive algorithms,greedy,math,strings",1500,Codeforces Subsequences
1368-A,1368-A,Problem,"brute force,greedy,implementation,math",800,C+=
1367-F2,1367-F2,Problem,"binary search,data structures,dp,greedy,sortings,two pointers",2400,Flying Sort (Hard Version)
1367-F1,1367-F1,Problem,"dp,greedy,two pointers",2100,Flying Sort (Easy Version)
1367-E,1367-E,Problem,"brute force,dfs and similar,dp,graphs,greedy,number theory",1900,Necklace Assembly
1367-D,1367-D,Problem,"constructive algorithms,greedy,implementation,sortings",1800,Task On The Board
1367-C,1367-C,Problem,"constructive algorithms,greedy,math",1300,Social Distance
1367-B,1367-B,Problem,"greedy,math",800,Even Array
1367-A,1367-A,Problem,"implementation,strings",800,Short Substrings
1366-G,1366-G,Problem,"data structures,dp,strings",2700,Construct the String
1366-F,1366-F,Problem,"binary search,dp,geometry,graphs",2700,Jog Around The Graph
1366-E,1366-E,Problem,"binary search,brute force,combinatorics,constructive algorithms,dp,two pointers",2100,Two Arrays
1366-D,1366-D,Problem,"constructive algorithms,math,number theory",2000,Two Divisors
1366-C,1366-C,Problem,"greedy,math",1500,Palindromic Paths
1366-B,1366-B,Problem,"math,two pointers",1300,Shuffle
1366-A,1366-A,Problem,"binary search,greedy,math",1100,Shovels and Swords
1365-G,1365-G,Problem,"bitmasks,combinatorics,constructive algorithms,interactive,math",2800,Secure Password
1365-F,1365-F,Problem,"constructive algorithms,implementation,sortings",2100,Swaps Again
1365-E,1365-E,Problem,"brute force,constructive algorithms",1900,Maximum Subsequence Value
1365-D,1365-D,Problem,"constructive algorithms,dfs and similar,dsu,graphs,greedy,implementation,shortest paths",1700,Solve The Maze
1365-C,1365-C,Problem,"constructive algorithms,data structures,greedy,implementation",1400,Rotation Matching
1365-B,1365-B,Problem,"constructive algorithms,implementation",1300,Trouble Sort
1365-A,1365-A,Problem,"games,greedy,implementation",1100,Matrix Game
1364-E,1364-E,Problem,"bitmasks,constructive algorithms,divide and conquer,interactive,probabilities",2700,X-OR
1364-D,1364-D,Problem,"constructive algorithms,dfs and similar,graphs,greedy,implementation,trees",2100,Ehab's Last Corollary
1364-C,1364-C,Problem,"brute force,constructive algorithms,greedy",1600,Ehab and Prefix MEXs
1364-B,1364-B,Problem,"greedy,two pointers",1300,Most socially-distanced subsequence
1364-A,1364-A,Problem,"brute force,data structures,number theory,two pointers",1200,XXXXX
1363-F,1363-F,Problem,"dp,strings",2600,Rotating Substrings
1363-E,1363-E,Problem,"dfs and similar,dp,greedy,trees",2000,Tree Shuffling
1363-D,1363-D,Problem,"binary search,implementation,interactive,math",2100,Guess The Maximums
1363-C,1363-C,Problem,"games,trees",1600,Game On Leaves
1363-B,1363-B,Problem,"implementation,strings",1400,Subsequence Hate
1363-A,1363-A,Problem,"brute force,implementation,math",1200,Odd Selection
1362-C,1362-C,Problem,"bitmasks,greedy,math",1400,Johnny and Another Rating Drop
1362-B,1362-B,Problem,"bitmasks,brute force",1200,Johnny and His Hobbies
1362-A,1362-A,Problem,implementation,1000,Johnny and Ancient Computer
1361-F,1361-F,Problem,"data structures,implementation,math",3300,Johnny and New Toy
1361-E,1361-E,Problem,"dfs and similar,graphs,probabilities,trees",3000,James and the Chase
1361-D,1361-D,Problem,"greedy,implementation,math,trees",2900,Johnny and James
1361-C,1361-C,Problem,"binary search,bitmasks,constructive algorithms,dfs and similar,dsu,graphs",2500,Johnny and Megan's Necklace
1361-B,1361-B,Problem,"greedy,implementation,math,sortings",1900,Johnny and Grandmaster
1361-A,1361-A,Problem,"constructive algorithms,graphs,greedy,sortings",1700,Johnny and Contribution
1360-H,1360-H,Problem,"binary search,bitmasks,brute force,constructive algorithms",2100,Binary Median
1360-G,1360-G,Problem,"constructive algorithms,greedy,math",1900,A/B Matrix
1360-F,1360-F,Problem,"bitmasks,brute force,constructive algorithms,dp,hashing,strings",1700,Spy-string
1360-E,1360-E,Problem,"dp,graphs,implementation,shortest paths",1300,Polygon
1360-D,1360-D,Problem,"math,number theory",1300,Buying Shovels
1360-C,1360-C,Problem,"constructive algorithms,graph matchings,greedy,sortings",1100,Similar Pairs
1360-B,1360-B,Problem,"greedy,sortings",800,Honest Coach
1360-A,1360-A,Problem,"greedy,math",800,Minimal Square
1359-F,1359-F,Problem,"binary search,brute force,data structures,geometry,math",2900,RC Kaboom Show
1359-E,1359-E,Problem,"combinatorics,math,number theory",2000,Modular Stability
1359-D,1359-D,Problem,"data structures,dp,implementation,two pointers",2000,Yet Another Yet Another Task
1359-C,1359-C,Problem,"binary search,math",1700,Mixing Water
1359-B,1359-B,Problem,"brute force,dp,greedy,implementation,two pointers",1000,New Theatre Square
1359-A,1359-A,Problem,"brute force,greedy,math",1000,Berland Poker
1358-F,1358-F,Problem,"binary search,constructive algorithms,greedy,implementation",2700,Tasty Cookie
1358-E,1358-E,Problem,"constructive algorithms,data structures,greedy,implementation",2400,Are You Fired?
1358-D,1358-D,Problem,"binary search,brute force,greedy,implementation,two pointers",1900,The Best Vacation
1358-C,1358-C,Problem,math,1600,Celex Update
1358-B,1358-B,Problem,"greedy,sortings",1000,Maria Breaks the Self-isolation
1358-A,1358-A,Problem,"greedy,math",800,Park Lighting
1357-E2,1357-E2,Problem,*special,,Root of quantum Fourier transform
1357-E1,1357-E1,Problem,*special,,Power of quantum Fourier transform
1357-D5,1357-D5,Problem,*special,,Quantum Classification - Dataset 7
1357-D4,1357-D4,Problem,*special,,Quantum Classification - Dataset 6
1357-D3,1357-D3,Problem,*special,,Quantum Classification - Dataset 5
1357-D2,1357-D2,Problem,*special,,Quantum Classification - Dataset 4
1357-D1,1357-D1,Problem,*special,,Quantum Classification - Dataset 3
1357-C2,1357-C2,Problem,*special,,Prepare superposition of basis states with the same parity
1357-C1,1357-C1,Problem,*special,,Prepare superposition of basis states with 0s
1357-B2,1357-B2,Problem,*special,,"""Is the number divisible by 3?"" oracle"
1357-B1,1357-B1,Problem,*special,,"""Is the bit string balanced?"" oracle"
1357-A7,1357-A7,Problem,*special,,"Distinguish Y, XZ, -Y and -XZ"
1357-A6,1357-A6,Problem,*special,,Distinguish four Pauli gates
1357-A5,1357-A5,Problem,*special,,Distinguish Rz(θ) from Ry(θ)
1357-A4,1357-A4,Problem,*special,,Distinguish Rz from R1
1357-A3,1357-A3,Problem,*special,,Distinguish H from X
1357-A2,1357-A2,Problem,*special,,"Distinguish I, CNOTs and SWAP"
1357-A1,1357-A1,Problem,*special,,Figure out direction of CNOT
1356-D2,1356-D2,Problem,*special,,Quantum Classification - 2
1356-D1,1356-D1,Problem,*special,,Quantum Classification - 1
1356-C,1356-C,Problem,*special,,Prepare state |01⟩ + |10⟩ + |11⟩
1356-B2,1356-B2,Problem,*special,,Decrement
1356-B1,1356-B1,Problem,*special,,Increment
1356-A5,1356-A5,Problem,*special,,Distinguish Z from -Z
1356-A4,1356-A4,Problem,*special,,Distinguish I ⊗ X from CNOT
1356-A3,1356-A3,Problem,*special,,Distinguish Z from S
1356-A2,1356-A2,Problem,*special,,Distinguish I from Z
1356-A1,1356-A1,Problem,*special,,Distinguish I from X
1355-F,1355-F,Problem,"constructive algorithms,interactive,number theory",2600,Guess Divisors Count
1355-E,1355-E,Problem,"binary search,greedy,math,sortings,ternary search",2100,Restorer Distance
1355-D,1355-D,Problem,"constructive algorithms,math",1400,Game With Array
1355-C,1355-C,Problem,"binary search,implementation,math,two pointers",1800,Count Triangles
1355-B,1355-B,Problem,"dp,greedy,sortings",1200,Young Explorers
1355-A,1355-A,Problem,"brute force,implementation,math",1200,Sequence with Digits
1354-G,1354-G,Problem,"binary search,interactive,probabilities",2600,Find a Gift
1354-F,1354-F,Problem,"constructive algorithms,dp,flows,graph matchings,greedy,sortings",2500,Summoning Minions
1354-E,1354-E,Problem,"dfs and similar,dp,graphs",2100,Graph Coloring
1354-D,1354-D,Problem,"binary search,data structures",1900,Multiset
1354-C2,1354-C2,Problem,"binary search,brute force,geometry,math",2000,Not So Simple Polygon Embedding
1354-C1,1354-C1,Problem,"binary search,geometry,math,ternary search",1400,Simple Polygon Embedding
1354-B,1354-B,Problem,"binary search,dp,implementation,two pointers",1200,Ternary String
1354-A,1354-A,Problem,math,900,Alarm Clock
1353-F,1353-F,Problem,"brute force,dp",2200,Decreasing Heights
1353-E,1353-E,Problem,"brute force,dp,greedy",1900,K-periodic Garland
1353-D,1353-D,Problem,"constructive algorithms,data structures,sortings",1600,Constructing the Array
1353-C,1353-C,Problem,math,1000,Board Moves
1353-B,1353-B,Problem,"greedy,sortings",800,Two Arrays And Swaps
1353-A,1353-A,Problem,"constructive algorithms,greedy,math",800,Most Unstable Array
1352-G,1352-G,Problem,constructive algorithms,1600,Special Permutation
1352-F,1352-F,Problem,"constructive algorithms,dfs and similar,math",1500,Binary String Reconstruction
1352-E,1352-E,Problem,"brute force,implementation,two pointers",1500,Special Elements
1352-D,1352-D,Problem,implementation,1300,"Alice, Bob and Candies"
1352-C,1352-C,Problem,"binary search,math",1200,K-th Not Divisible by n
1352-B,1352-B,Problem,"constructive algorithms,math",1200,Same Parity Summands
1352-A,1352-A,Problem,"implementation,math",800,Sum of Round Numbers
1351-C,1351-C,Problem,"data structures,implementation",1400,Skier
1351-B,1351-B,Problem,"brute force,implementation,math",900,Square?
1351-A,1351-A,Problem,implementation,800,A+B (Trial Problem)
1350-B,1350-B,Problem,"dp,math,number theory",1400,Orac and Models
1350-A,1350-A,Problem,math,900,Orac and Factors
1349-F2,1349-F2,Problem,"dp,fft,math",3500,Slime and Sequences (Hard Version)
1349-F1,1349-F1,Problem,"dp,fft,math",3100,Slime and Sequences (Easy Version)
1349-E,1349-E,Problem,"constructive algorithms,dp,greedy",3500,Slime and Hats
1349-D,1349-D,Problem,"math,probabilities",3200,Slime and Biscuits
1349-C,1349-C,Problem,"dfs and similar,graphs,implementation,shortest paths",2000,Orac and Game of Life
1349-B,1349-B,Problem,"constructive algorithms,greedy,math",2000,Orac and Medians
1349-A,1349-A,Problem,"data structures,math,number theory",1600,Orac and LCM
1348-F,1348-F,Problem,"data structures,dfs and similar,graphs,greedy",2600,Phoenix and Memory
1348-E,1348-E,Problem,"brute force,dp,greedy,math",2400,Phoenix and Berries
1348-D,1348-D,Problem,"binary search,constructive algorithms,greedy,implementation,math",1900,Phoenix and Science
1348-C,1348-C,Problem,"constructive algorithms,greedy,sortings,strings",1600,Phoenix and Distribution
1348-B,1348-B,Problem,"constructive algorithms,data structures,greedy,sortings",1400,Phoenix and Beauty
1348-A,1348-A,Problem,"greedy,math",800,Phoenix and Balance
1346-I,1346-I,Problem,"*special,dp",2900,Pac-Man 2.0
1346-H,1346-H,Problem,"*special,data structures,games",2700,Game with Segments
1346-G,1346-G,Problem,"*special,math,number theory",2300,Two IP Cameras
1346-F,1346-F,Problem,"*special,data structures,greedy,math",2000,Dune II: Battle For Arrakis
1346-E,1346-E,Problem,"*special,dp,graphs",1700,Magic Tricks
1346-D,1346-D,Problem,"*special,graphs,greedy",1600,Constructing the Dungeon
1346-C,1346-C,Problem,"*special,greedy,sortings",1600,Spring Cleaning
1346-B,1346-B,Problem,"*special,greedy",1400,Boot Camp
1346-A,1346-A,Problem,"*special,math",1000,Color Revolution
1345-B,1345-B,Problem,"binary search,brute force,dp,math",1100,Card Constructions
1345-A,1345-A,Problem,math,800,Puzzle Pieces
1344-F,1344-F,Problem,matrices,3200,Piet's Palette
1344-E,1344-E,Problem,"data structures,trees",3100,Train Tracks
1344-D,1344-D,Problem,"binary search,greedy,math",2700,Résumé Review
1344-C,1344-C,Problem,"dfs and similar,dp,graphs,math",2600,Quantifier Question
1344-B,1344-B,Problem,"constructive algorithms,dfs and similar,dsu,graphs",2000,Monopole Magnets
1344-A,1344-A,Problem,"math,number theory,sortings",1600,Hilbert's Hotel
1343-F,1343-F,Problem,"brute force,constructive algorithms,data structures,greedy,implementation",2400,Restore the Permutation by Sorted Segments
1343-E,1343-E,Problem,"brute force,graphs,greedy,shortest paths,sortings",2100,Weights Distributing
1343-D,1343-D,Problem,"brute force,data structures,greedy,two pointers",1700,Constant Palindrome Sum
1343-C,1343-C,Problem,"dp,greedy,two pointers",1200,Alternating Subsequence
1343-B,1343-B,Problem,"constructive algorithms,math",800,Balanced Array
1343-A,1343-A,Problem,"brute force,math",900,Candies
1342-F,1342-F,Problem,"bitmasks,brute force,dp",3000,Make It Ascending
1342-E,1342-E,Problem,"combinatorics,fft,math",2300,Placing Rooks
1342-D,1342-D,Problem,"binary search,constructive algorithms,data structures,greedy,sortings,two pointers",1900,Multiple Testcases
1342-C,1342-C,Problem,"math,number theory",1600,Yet Another Counting Problem
1342-B,1342-B,Problem,"constructive algorithms,strings",1100,Binary Period
1342-A,1342-A,Problem,"greedy,math",1000,Road To Zero
1341-B,1341-B,Problem,"greedy,implementation",1300,Nastya and Door
1341-A,1341-A,Problem,math,900,Nastya and Rice
1340-F,1340-F,Problem,"brute force,data structures,hashing",3300,Nastya and CBS
1340-E,1340-E,Problem,"graphs,interactive,probabilities",3000,Nastya and Bees
